siteID,year,month,monthlyMean,date
SCBI,2017,5,15.619261285936286,2017-05-01
SCBI,2017,6,22.269948210992254,2017-06-01
SCBI,2017,7,24.196167122011797,2017-07-01
SCBI,2017,8,21.22444210660546,2017-08-01
SCBI,2017,9,18.09568584663907,2017-09-01
SCBI,2017,10,16.101220732265446,2017-10-01
SCBI,2017,11,7.479496706670388,2017-11-01
SCBI,2017,12,1.9572115834790798,2017-12-01
SCBI,2018,1,0.2842096697453121,2018-01-01
SCBI,2018,2,7.258993199129488,2018-02-01
SCBI,2018,3,3.350666895368782,2018-03-01
SCBI,2018,4,9.391002744087325,2018-04-01
SCBI,2018,5,19.093304293688277,2018-05-01
SCBI,2018,6,21.244398664292074,2018-06-01
SCBI,2018,7,23.08653829787234,2018-07-01
SCBI,2018,8,23.17058861802575,2018-08-01
SCBI,2018,9,19.432803683241254,2018-09-01
SCBI,2018,10,14.516232068412613,2018-10-01
SCBI,2018,11,6.115289265536723,2018-11-01
SCBI,2018,12,3.532002098138748,2018-12-01
SCBI,2019,1,0.6920573102678572,2019-01-01
SCBI,2019,2,3.5763404559915166,2019-02-01
SCBI,2019,3,5.8506074442289036,2019-03-01
SCBI,2019,4,14.002202222736745,2019-04-01
SCBI,2019,5,19.374941272686534,2019-05-01
SCBI,2019,6,21.558980921509608,2019-06-01
SCBI,2019,7,24.55273877780274,2019-07-01
SCBI,2019,8,22.966056439467078,2019-08-01
SCBI,2019,9,21.73657224591329,2019-09-01
SCBI,2019,10,14.835154718945176,2019-10-01
SCBI,2019,11,5.9413798571428575,2019-11-01
SCBI,2019,12,4.372224060693641,2019-12-01
